linha,bairro,data,hora,passageiros
405,Dirceu,2024-01-27,19:30,75
405,Saci,2024-01-30,10:00,74
407,Dirceu,2024-01-20,10:30,57
401,Saci,2024-01-05,08:00,73
404,Marquês,2024-01-30,13:30,34
406,Piçarra,2024-01-22,22:00,29
407,Marquês,2024-01-05,08:00,23
405,Dirceu,2024-01-03,15:00,20
408,Renascença,2024-01-16,09:30,19
408,Renascença,2024-01-22,10:00,45
407,Renascença,2024-01-04,09:00,62
406,Dirceu,2024-01-29,19:30,71
403,Marquês,2024-01-15,15:00,71
406,Renascença,2024-01-03,10:30,46
404,Marquês,2024-01-13,17:30,17
405,Dirceu,2024-01-10,09:00,7
401,Ilhotas,2024-01-14,15:30,48
403,Marquês,2024-01-16,12:30,58
404,Marquês,2024-01-14,22:00,67
405,Saci,2024-01-15,08:00,76
403,Mocambinho,2024-01-16,17:00,38
402,Ilhotas,2024-01-30,09:00,37
406,Renascença,2024-01-08,12:00,10
403,Centro,2024-01-25,05:00,28
402,Dirceu,2024-01-05,15:30,59
408,Marquês,2024-01-30,10:00,17
403,Piçarra,2024-01-28,05:00,74
408,Centro,2024-01-08,09:30,72
407,Dirceu,2024-01-03,18:00,6
408,Renascença,2024-01-27,07:00,67
407,Saci,2024-01-11,12:00,58
406,Mocambinho,2024-01-17,22:30,60
408,Mocambinho,2024-01-07,19:30,25
402,Centro,2024-01-16,13:00,48
404,Dirceu,2024-01-11,22:30,47
402,Saci,2024-01-20,05:30,65
402,Saci,2024-01-21,08:30,46
403,Mocambinho,2024-01-17,22:30,47
404,Ilhotas,2024-01-03,07:00,20
408,Marquês,2024-01-30,09:30,74
407,Piçarra,2024-01-05,13:30,67
407,Dirceu,2024-01-28,16:00,31
402,Renascença,2024-01-04,08:00,69
408,Centro,2024-01-25,13:00,15
403,Marquês,2024-01-07,18:00,80
404,Piçarra,2024-01-30,13:30,24
405,Centro,2024-01-14,18:00,51
407,Marquês,2024-01-25,07:30,50
401,Saci,2024-01-29,12:00,62
406,Renascença,2024-01-10,22:00,18
401,Centro,2024-01-13,05:30,58
401,Marquês,2024-01-30,14:30,50
407,Saci,2024-01-09,16:00,13
407,Saci,2024-01-18,06:30,79
407,Centro,2024-01-21,16:30,11
404,Renascença,2024-01-25,19:30,28
408,Renascença,2024-01-09,19:30,26
406,Saci,2024-01-24,07:00,34
405,Saci,2024-01-17,20:00,48
408,Centro,2024-01-24,20:30,14
401,Renascença,2024-01-07,13:30,30
401,Mocambinho,2024-01-26,11:30,10
408,Dirceu,2024-01-16,14:00,15
407,Centro,2024-01-26,12:00,53
406,Mocambinho,2024-01-14,12:30,12
406,Centro,2024-01-21,15:30,69
405,Dirceu,2024-01-12,21:00,40
408,Centro,2024-01-19,13:30,24
402,Piçarra,2024-01-08,16:30,30
406,Renascença,2024-01-07,17:30,32
405,Mocambinho,2024-01-27,16:30,50
406,Saci,2024-01-17,19:00,57
402,Renascença,2024-01-01,12:00,78
406,Marquês,2024-01-15,22:00,80
401,Dirceu,2024-01-30,11:00,55
408,Piçarra,2024-01-23,06:00,32
401,Saci,2024-01-28,14:30,32
401,Centro,2024-01-14,08:30,53
405,Mocambinho,2024-01-07,08:00,64
405,Renascença,2024-01-08,19:30,62
404,Saci,2024-01-09,11:00,57
408,Dirceu,2024-01-02,05:00,52
406,Centro,2024-01-29,19:30,63
401,Centro,2024-01-09,06:00,59
404,Renascença,2024-01-29,22:00,21
405,Mocambinho,2024-01-21,22:30,23
403,Ilhotas,2024-01-29,06:30,10
401,Saci,2024-01-07,11:00,26
403,Centro,2024-01-04,12:00,21
407,Dirceu,2024-01-15,21:30,76
407,Piçarra,2024-01-18,21:30,5
402,Ilhotas,2024-01-25,09:30,41
402,Renascença,2024-01-09,12:30,45
403,Renascença,2024-01-26,18:00,7
408,Piçarra,2024-01-27,22:30,72
404,Ilhotas,2024-01-06,21:00,69
402,Dirceu,2024-01-22,05:30,66
408,Renascença,2024-01-31,07:00,32
403,Renascença,2024-01-06,11:00,67
406,Saci,2024-01-06,16:00,70
408,Mocambinho,2024-01-31,21:30,10
408,Renascença,2024-01-07,21:00,59
402,Mocambinho,2024-01-24,18:00,75
404,Centro,2024-01-14,08:30,20
401,Ilhotas,2024-01-12,10:00,43
407,Saci,2024-01-31,15:00,46
401,Ilhotas,2024-01-04,08:30,33
407,Mocambinho,2024-01-13,09:30,40
407,Saci,2024-01-12,13:00,19
404,Centro,2024-01-21,16:00,37
406,Ilhotas,2024-01-05,11:30,8
407,Saci,2024-01-05,14:30,17
404,Marquês,2024-01-11,21:30,47
403,Dirceu,2024-01-18,16:30,24
404,Mocambinho,2024-01-20,21:00,29
407,Centro,2024-01-04,18:00,63
401,Piçarra,2024-01-10,10:00,37
402,Saci,2024-01-22,08:30,55
408,Marquês,2024-01-21,08:00,48
401,Piçarra,2024-01-21,07:00,35
404,Saci,2024-01-24,12:30,14
402,Saci,2024-01-17,14:00,42
408,Marquês,2024-01-30,10:30,43
405,Ilhotas,2024-01-10,08:00,56
402,Marquês,2024-01-26,21:30,43
403,Marquês,2024-01-29,09:00,67
405,Piçarra,2024-01-22,21:00,67
407,Saci,2024-01-27,20:30,34
403,Centro,2024-01-08,22:00,18
405,Mocambinho,2024-01-17,15:00,31
403,Marquês,2024-01-09,22:30,49
404,Marquês,2024-01-02,12:30,51
402,Ilhotas,2024-01-15,10:30,44
406,Piçarra,2024-01-15,16:30,67
407,Saci,2024-01-18,14:00,78
408,Mocambinho,2024-01-10,22:00,32
405,Marquês,2024-01-27,21:00,45
406,Renascença,2024-01-24,13:00,27
403,Piçarra,2024-01-02,17:30,25
405,Mocambinho,2024-01-23,11:00,5
401,Renascença,2024-01-21,22:00,52
404,Mocambinho,2024-01-10,19:30,45
403,Saci,2024-01-11,14:00,47
404,Ilhotas,2024-01-07,14:00,15
402,Mocambinho,2024-01-11,21:00,56
402,Ilhotas,2024-01-24,09:00,60
408,Centro,2024-01-05,18:30,11
402,Dirceu,2024-01-03,15:00,27
408,Mocambinho,2024-01-12,19:00,38
406,Ilhotas,2024-01-28,11:30,38
401,Saci,2024-01-05,14:30,50
405,Centro,2024-01-29,16:00,28
406,Ilhotas,2024-01-06,07:30,72
402,Saci,2024-01-23,12:30,50
405,Ilhotas,2024-01-16,20:00,22
404,Mocambinho,2024-01-14,21:00,9
408,Centro,2024-01-31,19:30,37
404,Renascença,2024-01-14,16:30,54
402,Ilhotas,2024-01-11,22:00,37
404,Saci,2024-01-04,07:00,28
407,Saci,2024-01-05,13:00,10
402,Piçarra,2024-01-27,15:30,47
407,Dirceu,2024-01-11,11:30,80
405,Dirceu,2024-01-03,07:00,43
406,Centro,2024-01-11,16:00,34
407,Dirceu,2024-01-22,05:00,66
404,Marquês,2024-01-09,19:00,52
401,Centro,2024-01-12,22:30,59
404,Renascença,2024-01-01,13:30,28
408,Ilhotas,2024-01-20,07:00,26
406,Marquês,2024-01-19,08:30,21
407,Centro,2024-01-21,19:30,47
402,Renascença,2024-01-17,07:30,60
405,Marquês,2024-01-05,18:30,42
408,Piçarra,2024-01-28,15:00,32
404,Dirceu,2024-01-04,17:00,34
406,Ilhotas,2024-01-31,11:30,16
405,Mocambinho,2024-01-21,20:00,77
407,Piçarra,2024-01-25,13:00,52
406,Centro,2024-01-16,13:00,16
403,Dirceu,2024-01-09,09:00,53
407,Centro,2024-01-28,22:00,31
404,Mocambinho,2024-01-12,22:30,17
406,Mocambinho,2024-01-13,12:30,43
406,Ilhotas,2024-01-10,08:00,78
408,Dirceu,2024-01-09,08:30,20
406,Marquês,2024-01-06,06:00,23
406,Centro,2024-01-05,07:30,48
404,Ilhotas,2024-01-16,08:00,51
408,Mocambinho,2024-01-22,18:00,36
402,Marquês,2024-01-08,11:30,59
402,Centro,2024-01-23,15:30,62
403,Dirceu,2024-01-23,19:30,57
404,Piçarra,2024-01-15,05:00,68
406,Piçarra,2024-01-19,05:30,43
407,Marquês,2024-01-05,15:00,32
405,Centro,2024-01-22,11:30,39
408,Mocambinho,2024-01-12,15:30,44
404,Ilhotas,2024-01-29,22:00,26
405,Ilhotas,2024-01-08,13:30,49
408,Mocambinho,2024-01-18,06:00,54
404,Piçarra,2024-01-11,14:30,13
403,Piçarra,2024-01-03,20:30,41
407,Saci,2024-01-06,09:00,25
404,Piçarra,2024-01-11,10:30,6
404,Marquês,2024-01-24,06:30,6
407,Dirceu,2024-01-15,13:30,25
407,Renascença,2024-01-26,20:00,33
406,Mocambinho,2024-01-29,15:00,43
403,Piçarra,2024-01-14,06:30,72
401,Piçarra,2024-01-16,18:00,40
405,Saci,2024-01-23,06:00,36
406,Saci,2024-01-14,22:30,6
408,Ilhotas,2024-01-02,22:00,51
404,Saci,2024-01-18,07:00,37
401,Marquês,2024-01-28,07:30,56
401,Dirceu,2024-01-06,17:00,26
407,Marquês,2024-01-30,06:00,25
401,Marquês,2024-01-09,08:00,20
408,Ilhotas,2024-01-09,13:00,18
401,Ilhotas,2024-01-23,16:00,57
402,Piçarra,2024-01-10,15:30,13
404,Ilhotas,2024-01-22,12:00,41
402,Ilhotas,2024-01-15,10:00,42
406,Mocambinho,2024-01-24,09:30,49
404,Dirceu,2024-01-04,20:00,70
403,Piçarra,2024-01-25,19:00,67
402,Piçarra,2024-01-10,15:30,18
403,Marquês,2024-01-29,09:30,65
406,Centro,2024-01-21,18:00,37
405,Piçarra,2024-01-21,14:00,13
401,Renascença,2024-01-08,13:30,33
403,Centro,2024-01-01,18:00,35
401,Centro,2024-01-12,13:00,60
404,Saci,2024-01-21,06:30,60
408,Marquês,2024-01-02,06:00,6
404,Piçarra,2024-01-04,09:30,52
405,Renascença,2024-01-31,11:30,31
402,Mocambinho,2024-01-11,16:00,39
408,Ilhotas,2024-01-28,10:30,69
401,Piçarra,2024-01-21,16:00,44
407,Marquês,2024-01-25,20:00,23
407,Piçarra,2024-01-24,09:30,24
402,Ilhotas,2024-01-28,16:30,50
408,Ilhotas,2024-01-26,07:00,32
405,Marquês,2024-01-18,16:00,42
403,Dirceu,2024-01-15,10:30,70
408,Renascença,2024-01-30,06:00,29
407,Centro,2024-01-05,12:30,22
408,Piçarra,2024-01-30,16:30,65
402,Centro,2024-01-02,21:00,11
407,Renascença,2024-01-12,17:30,29
401,Mocambinho,2024-01-29,20:30,37
402,Dirceu,2024-01-31,16:00,36
404,Dirceu,2024-01-19,09:00,49
408,Saci,2024-01-27,09:30,38
406,Ilhotas,2024-01-10,06:00,63
401,Marquês,2024-01-11,19:00,70
401,Mocambinho,2024-01-29,11:00,48
403,Marquês,2024-01-07,05:30,71
403,Mocambinho,2024-01-16,14:30,71
404,Piçarra,2024-01-26,21:30,7
402,Saci,2024-01-03,07:00,37
406,Ilhotas,2024-01-30,21:30,15
405,Ilhotas,2024-01-15,22:30,69
405,Dirceu,2024-01-17,10:30,56
403,Dirceu,2024-01-11,11:30,16
407,Centro,2024-01-19,21:30,37
403,Renascença,2024-01-30,20:00,8
406,Centro,2024-01-29,21:00,64
405,Saci,2024-01-30,13:30,65
408,Dirceu,2024-01-23,10:00,42
407,Mocambinho,2024-01-23,12:00,76
404,Ilhotas,2024-01-01,20:00,46
404,Mocambinho,2024-01-30,22:30,57
404,Dirceu,2024-01-21,15:30,75
402,Mocambinho,2024-01-19,05:30,72
405,Renascença,2024-01-26,11:30,59
403,Ilhotas,2024-01-23,19:30,63
408,Ilhotas,2024-01-09,15:30,29
403,Ilhotas,2024-01-08,18:30,10
407,Dirceu,2024-01-23,06:30,70
403,Renascença,2024-01-02,05:00,74
408,Dirceu,2024-01-24,16:30,13
402,Ilhotas,2024-01-30,21:30,64
402,Marquês,2024-01-17,16:30,44
407,Marquês,2024-01-03,18:00,52
402,Saci,2024-01-24,06:30,40
408,Saci,2024-01-01,11:00,62
404,Centro,2024-01-07,15:00,28
401,Mocambinho,2024-01-24,12:30,5
403,Centro,2024-01-06,06:30,48
407,Saci,2024-01-15,13:00,36
405,Ilhotas,2024-01-24,22:00,77
401,Renascença,2024-01-12,21:00,31
404,Piçarra,2024-01-15,20:30,27
407,Marquês,2024-01-28,10:30,43
407,Piçarra,2024-01-11,05:00,8
402,Marquês,2024-01-26,09:30,11
402,Renascença,2024-01-31,09:00,11
408,Piçarra,2024-01-19,12:30,6
403,Marquês,2024-01-06,11:30,79
402,Centro,2024-01-21,19:00,46
401,Centro,2024-01-30,17:00,72
403,Mocambinho,2024-01-16,20:30,5
404,Marquês,2024-01-17,07:30,17
404,Mocambinho,2024-01-20,10:30,32
406,Mocambinho,2024-01-26,20:30,49
408,Saci,2024-01-02,17:00,33
408,Marquês,2024-01-25,16:00,65
404,Mocambinho,2024-01-09,06:30,56
402,Marquês,2024-01-15,05:00,76
408,Dirceu,2024-01-02,19:00,63
408,Piçarra,2024-01-03,14:30,50
405,Dirceu,2024-01-06,19:30,13
402,Ilhotas,2024-01-01,09:00,27
402,Dirceu,2024-01-13,17:30,79
403,Piçarra,2024-01-27,20:00,44
402,Marquês,2024-01-06,20:30,15
407,Mocambinho,2024-01-20,10:30,68
407,Mocambinho,2024-01-12,05:00,60
408,Saci,2024-01-03,18:00,40
404,Piçarra,2024-01-17,16:30,16
401,Marquês,2024-01-04,16:00,77
402,Dirceu,2024-01-31,10:30,67
408,Dirceu,2024-01-13,14:30,20
407,Dirceu,2024-01-04,06:00,43
401,Saci,2024-01-30,20:30,34
403,Mocambinho,2024-01-25,08:00,37
402,Mocambinho,2024-01-25,05:00,17
401,Centro,2024-01-30,12:30,8
401,Ilhotas,2024-01-01,10:00,31
405,Centro,2024-01-10,05:00,34
407,Ilhotas,2024-01-19,14:00,19
403,Marquês,2024-01-29,20:30,56
408,Piçarra,2024-01-01,11:00,5
401,Renascença,2024-01-22,07:00,45
402,Saci,2024-01-23,08:30,5
401,Saci,2024-01-18,20:30,13
402,Marquês,2024-01-23,14:00,63
403,Saci,2024-01-24,06:30,37
403,Centro,2024-01-31,20:00,30
407,Saci,2024-01-27,20:00,6
405,Mocambinho,2024-01-24,08:00,78
408,Piçarra,2024-01-16,19:00,59
404,Marquês,2024-01-04,18:30,74
406,Centro,2024-01-27,07:30,57
401,Piçarra,2024-01-30,14:00,68
405,Dirceu,2024-01-23,17:30,80
403,Centro,2024-01-08,22:30,36
405,Ilhotas,2024-01-15,05:30,51
408,Centro,2024-01-20,15:00,77
401,Marquês,2024-01-28,18:00,62
402,Saci,2024-01-31,09:00,20
406,Piçarra,2024-01-27,21:00,32
401,Mocambinho,2024-01-18,20:00,24
403,Mocambinho,2024-01-08,17:30,27
405,Ilhotas,2024-01-02,08:00,21
405,Saci,2024-01-17,07:30,20
404,Dirceu,2024-01-11,12:30,76
407,Piçarra,2024-01-14,18:30,55
401,Ilhotas,2024-01-04,21:00,62
407,Centro,2024-01-10,09:00,34
401,Marquês,2024-01-23,13:00,38
402,Piçarra,2024-01-24,17:30,65
404,Renascença,2024-01-28,13:00,34
402,Marquês,2024-01-03,08:30,75
404,Mocambinho,2024-01-29,21:00,7
408,Saci,2024-01-26,12:00,75
402,Piçarra,2024-01-10,13:00,14
407,Renascença,2024-01-06,09:00,63
408,Marquês,2024-01-28,11:00,22
402,Marquês,2024-01-19,07:30,31
408,Dirceu,2024-01-12,13:30,68
408,Mocambinho,2024-01-30,22:00,39
407,Piçarra,2024-01-08,15:30,9
403,Marquês,2024-01-21,07:30,48
403,Marquês,2024-01-27,16:30,72
406,Piçarra,2024-01-14,14:30,5
406,Renascença,2024-01-01,19:30,13
408,Saci,2024-01-12,21:00,9
405,Piçarra,2024-01-12,22:30,70
404,Saci,2024-01-02,07:30,76
402,Ilhotas,2024-01-26,08:30,28
402,Ilhotas,2024-01-06,15:30,66
405,Dirceu,2024-01-21,09:00,43
401,Centro,2024-01-11,09:30,11
402,Marquês,2024-01-18,09:30,62
402,Saci,2024-01-27,09:00,79
404,Marquês,2024-01-10,10:30,27
406,Piçarra,2024-01-25,12:00,71
405,Ilhotas,2024-01-29,18:30,72
408,Ilhotas,2024-01-21,06:00,21
407,Mocambinho,2024-01-08,16:00,10
406,Piçarra,2024-01-18,15:30,66
401,Marquês,2024-01-30,18:30,54
401,Centro,2024-01-06,15:30,61
405,Marquês,2024-01-13,22:00,43
406,Marquês,2024-01-13,11:00,45
404,Piçarra,2024-01-24,18:00,65
405,Piçarra,2024-01-10,06:00,27
408,Piçarra,2024-01-14,21:30,9
406,Centro,2024-01-08,19:00,54
402,Renascença,2024-01-03,18:00,16
402,Dirceu,2024-01-04,06:30,61
403,Renascença,2024-01-31,12:30,18
401,Renascença,2024-01-27,20:30,35
405,Saci,2024-01-29,13:30,24
408,Centro,2024-01-20,17:30,9
402,Ilhotas,2024-01-06,12:00,61
401,Marquês,2024-01-29,13:00,54
405,Marquês,2024-01-09,18:00,13
407,Dirceu,2024-01-17,15:30,53
408,Mocambinho,2024-01-16,06:30,26
402,Ilhotas,2024-01-10,19:30,35
402,Saci,2024-01-14,19:30,63
405,Dirceu,2024-01-07,19:00,28
407,Ilhotas,2024-01-19,19:30,12
402,Renascença,2024-01-08,11:30,26
402,Centro,2024-01-10,06:30,58
404,Marquês,2024-01-12,16:00,80
403,Ilhotas,2024-01-12,15:30,57
404,Saci,2024-01-07,12:00,56
405,Piçarra,2024-01-17,19:30,17
401,Centro,2024-01-29,16:00,11
407,Marquês,2024-01-30,16:00,36
407,Renascença,2024-01-17,21:30,20
401,Centro,2024-01-28,19:00,80
406,Mocambinho,2024-01-23,08:00,60
404,Renascença,2024-01-07,05:30,78
402,Mocambinho,2024-01-27,10:00,8
405,Ilhotas,2024-01-08,22:30,25
406,Saci,2024-01-06,14:30,47
405,Centro,2024-01-09,11:00,62
408,Saci,2024-01-27,08:00,76
403,Ilhotas,2024-01-13,17:30,8
407,Ilhotas,2024-01-03,10:30,58
406,Centro,2024-01-30,21:00,13
408,Saci,2024-01-24,11:00,68
402,Mocambinho,2024-01-02,13:00,47
403,Renascença,2024-01-16,07:30,8
404,Marquês,2024-01-12,20:30,65
406,Renascença,2024-01-08,22:30,29
406,Saci,2024-01-23,19:00,69
403,Centro,2024-01-22,18:30,48
407,Dirceu,2024-01-24,21:30,32
406,Marquês,2024-01-07,17:30,16
407,Piçarra,2024-01-13,15:00,37
402,Centro,2024-01-14,05:30,15
404,Saci,2024-01-10,09:00,57
405,Centro,2024-01-25,17:00,20
406,Saci,2024-01-23,10:00,8
408,Mocambinho,2024-01-15,19:00,49
403,Marquês,2024-01-11,17:00,41
407,Piçarra,2024-01-24,09:30,40
402,Piçarra,2024-01-09,22:00,26
408,Dirceu,2024-01-13,17:30,41
408,Piçarra,2024-01-03,20:00,55
406,Renascença,2024-01-12,20:00,13
406,Renascença,2024-01-30,18:30,26
407,Mocambinho,2024-01-22,17:00,12
408,Mocambinho,2024-01-12,16:00,47
401,Marquês,2024-01-27,07:30,68
401,Renascença,2024-01-04,17:00,67
407,Ilhotas,2024-01-02,09:00,75
407,Mocambinho,2024-01-08,17:30,26
404,Mocambinho,2024-01-05,09:00,33
403,Marquês,2024-01-20,07:00,54
407,Renascença,2024-01-23,10:30,52
403,Marquês,2024-01-04,12:00,17
401,Mocambinho,2024-01-02,20:30,7
405,Mocambinho,2024-01-27,19:00,8
408,Centro,2024-01-07,11:30,40
404,Centro,2024-01-24,06:30,55
405,Saci,2024-01-30,07:30,13
406,Piçarra,2024-01-15,19:00,41
402,Renascença,2024-01-06,17:00,7
407,Ilhotas,2024-01-07,22:30,55
402,Ilhotas,2024-01-28,12:00,70
403,Saci,2024-01-14,11:00,25
403,Ilhotas,2024-01-14,16:30,24
406,Centro,2024-01-11,21:00,51
402,Mocambinho,2024-01-10,08:00,7
405,Dirceu,2024-01-17,12:00,47
408,Renascença,2024-01-22,09:00,37
401,Ilhotas,2024-01-03,22:00,72
404,Saci,2024-01-24,17:00,54
408,Marquês,2024-01-05,11:00,7
405,Saci,2024-01-08,09:00,15
402,Centro,2024-01-28,18:00,33
401,Mocambinho,2024-01-16,22:30,14
406,Renascença,2024-01-12,14:30,40
404,Dirceu,2024-01-24,16:00,63
401,Marquês,2024-01-31,17:30,38
408,Ilhotas,2024-01-01,05:00,55
406,Mocambinho,2024-01-14,10:00,40
407,Ilhotas,2024-01-20,10:30,66
406,Piçarra,2024-01-24,19:30,16
403,Renascença,2024-01-10,08:00,11
405,Dirceu,2024-01-18,21:30,79
407,Mocambinho,2024-01-11,12:30,60
403,Mocambinho,2024-01-31,21:00,12
408,Mocambinho,2024-01-01,09:00,13
403,Mocambinho,2024-01-24,18:30,69
404,Mocambinho,2024-01-26,22:00,58
406,Centro,2024-01-20,07:00,17
403,Dirceu,2024-01-13,12:30,67
401,Marquês,2024-01-29,21:00,27
402,Dirceu,2024-01-08,21:00,35
408,Dirceu,2024-01-06,16:00,72
402,Dirceu,2024-01-01,11:00,75
407,Marquês,2024-01-03,14:30,14
408,Marquês,2024-01-28,20:30,22
404,Piçarra,2024-01-18,19:00,66
403,Piçarra,2024-01-07,20:30,75
408,Centro,2024-01-08,17:00,41
406,Marquês,2024-01-15,15:00,37
408,Centro,2024-01-05,20:00,19
406,Saci,2024-01-13,13:00,46
408,Piçarra,2024-01-05,11:30,73
403,Saci,2024-01-22,14:00,62
408,Marquês,2024-01-13,18:00,48
402,Centro,2024-01-09,22:00,61
408,Piçarra,2024-01-31,15:00,8
405,Renascença,2024-01-04,22:30,11
402,Renascença,2024-01-11,21:30,64
403,Dirceu,2024-01-10,09:00,51
406,Ilhotas,2024-01-11,14:30,17
407,Centro,2024-01-21,10:00,12
403,Saci,2024-01-15,13:30,52
408,Centro,2024-01-27,09:00,27
406,Ilhotas,2024-01-24,05:00,31
406,Mocambinho,2024-01-31,12:00,36
401,Saci,2024-01-20,15:00,19
406,Renascença,2024-01-18,20:00,68
405,Piçarra,2024-01-18,10:00,18
404,Marquês,2024-01-08,16:00,44
402,Marquês,2024-01-30,19:30,56
401,Centro,2024-01-03,10:00,14
401,Renascença,2024-01-03,09:00,63
401,Mocambinho,2024-01-22,15:00,30
402,Centro,2024-01-02,11:00,69
401,Saci,2024-01-03,11:30,8
403,Saci,2024-01-26,07:00,31
401,Centro,2024-01-10,20:00,69
403,Centro,2024-01-17,21:00,41
405,Dirceu,2024-01-20,16:00,71
406,Renascença,2024-01-12,05:00,23
407,Ilhotas,2024-01-06,11:00,41
401,Piçarra,2024-01-15,17:30,23
402,Dirceu,2024-01-26,10:30,39
404,Renascença,2024-01-16,07:00,47
403,Renascença,2024-01-23,05:30,6
407,Renascença,2024-01-18,18:30,31
404,Piçarra,2024-01-14,12:30,47
406,Centro,2024-01-15,10:00,54
406,Ilhotas,2024-01-21,05:30,32
402,Centro,2024-01-29,15:00,14
402,Ilhotas,2024-01-28,12:30,55
402,Marquês,2024-01-23,09:00,34
404,Centro,2024-01-17,09:30,31
405,Piçarra,2024-01-03,16:30,80
405,Centro,2024-01-05,20:00,16
408,Mocambinho,2024-01-06,14:00,49
408,Marquês,2024-01-25,19:00,25
408,Renascença,2024-01-20,12:30,11
401,Ilhotas,2024-01-15,19:00,7
403,Mocambinho,2024-01-06,10:30,22
407,Mocambinho,2024-01-30,19:30,5
405,Mocambinho,2024-01-22,08:30,54
407,Centro,2024-01-27,16:30,47
408,Renascença,2024-01-31,05:00,12
403,Centro,2024-01-16,15:30,28
405,Dirceu,2024-01-14,19:00,76
403,Centro,2024-01-03,14:30,67
402,Piçarra,2024-01-23,09:30,15
401,Renascença,2024-01-31,14:00,64
402,Piçarra,2024-01-31,17:30,78
405,Piçarra,2024-01-27,06:30,70
406,Renascença,2024-01-15,14:00,73
403,Renascença,2024-01-24,17:00,26
405,Centro,2024-01-12,16:00,12
401,Ilhotas,2024-01-25,15:30,14
403,Piçarra,2024-01-03,17:00,73
401,Saci,2024-01-07,06:30,11
401,Centro,2024-01-10,13:00,34
403,Ilhotas,2024-01-31,08:00,21
401,Dirceu,2024-01-11,08:00,23
403,Mocambinho,2024-01-03,21:00,8
405,Renascença,2024-01-20,17:00,57
402,Mocambinho,2024-01-14,07:00,80
408,Piçarra,2024-01-10,17:30,25
403,Dirceu,2024-01-06,14:00,26
404,Mocambinho,2024-01-26,16:30,12
407,Saci,2024-01-20,21:00,72
408,Renascença,2024-01-17,18:00,42
403,Dirceu,2024-01-05,21:30,17
406,Centro,2024-01-02,10:00,29
404,Ilhotas,2024-01-08,20:00,66
405,Dirceu,2024-01-06,14:00,13
402,Dirceu,2024-01-09,06:00,66
408,Ilhotas,2024-01-04,08:30,72
407,Ilhotas,2024-01-17,05:30,36
404,Marquês,2024-01-27,08:00,71
401,Marquês,2024-01-08,11:00,71
407,Mocambinho,2024-01-27,16:30,70
401,Piçarra,2024-01-30,21:00,70
407,Piçarra,2024-01-08,08:30,47
408,Marquês,2024-01-16,15:30,72
407,Mocambinho,2024-01-07,17:00,72
402,Piçarra,2024-01-09,17:00,25
402,Renascença,2024-01-03,09:00,64
402,Dirceu,2024-01-10,19:00,78
405,Renascença,2024-01-29,21:00,12
404,Saci,2024-01-24,08:30,23
404,Ilhotas,2024-01-07,15:00,26
403,Saci,2024-01-17,09:00,30
402,Mocambinho,2024-01-19,22:30,62
403,Centro,2024-01-19,20:00,11
402,Centro,2024-01-31,09:30,46
403,Marquês,2024-01-06,06:30,80
406,Piçarra,2024-01-17,06:30,46
407,Piçarra,2024-01-16,05:30,79
405,Renascença,2024-01-10,22:00,18
404,Marquês,2024-01-07,19:30,9
402,Centro,2024-01-02,08:00,22
407,Marquês,2024-01-15,11:30,78
407,Dirceu,2024-01-17,07:00,64
402,Saci,2024-01-06,16:00,80
402,Ilhotas,2024-01-09,16:30,73
406,Piçarra,2024-01-02,14:30,53
403,Ilhotas,2024-01-11,16:30,70
408,Centro,2024-01-28,05:00,24
402,Saci,2024-01-29,20:00,65
402,Mocambinho,2024-01-17,05:30,66
405,Marquês,2024-01-14,16:30,57
408,Marquês,2024-01-06,15:00,26
403,Mocambinho,2024-01-30,17:30,38
402,Marquês,2024-01-06,21:30,31
405,Marquês,2024-01-22,09:00,25
407,Centro,2024-01-05,12:00,52
408,Dirceu,2024-01-30,12:00,68
403,Piçarra,2024-01-09,18:00,39
401,Mocambinho,2024-01-18,22:30,30
401,Centro,2024-01-06,15:00,50
408,Marquês,2024-01-16,05:00,51
402,Marquês,2024-01-10,08:00,77
404,Renascença,2024-01-29,21:30,31
401,Dirceu,2024-01-14,13:30,74
406,Piçarra,2024-01-24,11:30,6
403,Saci,2024-01-10,08:00,55
402,Renascença,2024-01-22,14:30,19
402,Renascença,2024-01-05,07:30,27
401,Dirceu,2024-01-01,21:00,29
404,Ilhotas,2024-01-31,05:00,58
402,Piçarra,2024-01-11,09:30,35
405,Dirceu,2024-01-25,09:30,5
403,Saci,2024-01-14,09:30,63
401,Centro,2024-01-22,20:30,19
401,Ilhotas,2024-01-05,21:00,63
401,Renascença,2024-01-13,19:30,45
406,Saci,2024-01-04,19:00,75
407,Piçarra,2024-01-28,14:30,20
402,Marquês,2024-01-18,22:30,57
406,Ilhotas,2024-01-12,06:30,15
401,Ilhotas,2024-01-25,11:30,12
405,Saci,2024-01-17,10:00,53
403,Ilhotas,2024-01-14,07:30,42
402,Saci,2024-01-31,14:30,8
402,Marquês,2024-01-15,17:00,24
403,Marquês,2024-01-21,05:00,50
401,Mocambinho,2024-01-07,18:30,9
404,Mocambinho,2024-01-23,07:30,22
403,Centro,2024-01-28,18:30,24
405,Dirceu,2024-01-20,10:30,26
405,Marquês,2024-01-25,20:00,66
402,Renascença,2024-01-09,15:30,16
405,Centro,2024-01-20,05:00,9
408,Mocambinho,2024-01-19,09:00,6
404,Renascença,2024-01-24,14:00,51
407,Mocambinho,2024-01-22,19:00,19
402,Ilhotas,2024-01-03,19:30,15
